order_line_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,postal_code,sales,quantity,discount,profit,customer_name,segment,city,state,region,category,sub_category
8302,US-2017-167318,2017-07-26,2017-08-01,Standard Class,GZ-14545,TEC-AC-10003870,90036,1649.95,5,0.0,659.98,George Zrebassa,Corporate,Los Angeles,California,West,Technology,Accessories
8303,US-2017-167318,2017-07-26,2017-08-01,Standard Class,GZ-14545,FUR-CH-10000665,90036,362.35,3,0.2,45.29,George Zrebassa,Corporate,Los Angeles,California,West,Furniture,Chairs
8304,US-2014-120313,2014-10-31,2014-11-02,Second Class,NL-18310,TEC-PH-10003092,94110,73.58,2,0.2,8.28,Nancy Lomonaco,Home Office,San Francisco,California,West,Technology,Phones
8305,CA-2017-135419,2017-11-03,2017-11-09,Standard Class,BG-11740,FUR-TA-10001086,93309,486.37,4,0.2,36.48,Bruce Geld,Consumer,Bakersfield,California,West,Furniture,Tables
8306,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,OFF-PA-10001870,74133,32.4,5,0.0,15.55,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Paper
8307,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,OFF-BI-10003305,74133,41.86,7,0.0,19.26,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders
8308,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,OFF-BI-10003007,74133,77.56,2,0.0,35.68,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders
8309,CA-2016-149335,2016-07-25,2016-07-25,Same Day,BC-11125,OFF-AR-10001419,94122,37.17,9,0.0,11.15,Becky Castell,Home Office,San Francisco,California,West,Office Supplies,Art
8310,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,OFF-ST-10003692,77036,137.35,3,0.2,8.58,Giulietta Weimer,Consumer,Houston,Texas,Central,Office Supplies,Storage
8311,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,FUR-TA-10001866,77036,376.51,3,0.3,-43.03,Giulietta Weimer,Consumer,Houston,Texas,Central,Furniture,Tables
8312,US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,FUR-FU-10002157,31907,62.72,4,0.0,24.46,Bradley Drucker,Consumer,Columbus,Georgia,South,Furniture,Furnishings
8313,US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,TEC-PH-10001459,31907,2939.93,7,0.0,764.38,Bradley Drucker,Consumer,Columbus,Georgia,South,Technology,Phones
8314,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,FUR-CH-10002126,77573,512.36,3,0.3,-14.64,Paul Van Hugh,Home Office,League City,Texas,Central,Furniture,Chairs
8315,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,OFF-FA-10001561,77573,3.49,2,0.2,0.57,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Fasteners
8316,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,OFF-AR-10003158,77573,22.29,7,0.2,3.9,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Art
8317,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,OFF-PA-10001804,77573,16.03,3,0.2,5.61,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Paper
8318,CA-2017-130904,2017-04-11,2017-04-16,Standard Class,HM-14980,OFF-AR-10000422,27217,1.75,1,0.2,0.15,Henry MacAllister,Consumer,Burlington,North Carolina,South,Office Supplies,Art
8319,CA-2017-130904,2017-04-11,2017-04-16,Standard Class,HM-14980,OFF-AR-10000127,27217,20.99,8,0.2,2.36,Henry MacAllister,Consumer,Burlington,North Carolina,South,Office Supplies,Art
8320,CA-2017-133620,2017-11-13,2017-11-18,Standard Class,EM-14065,OFF-ST-10004634,10009,11.21,1,0.0,3.36,Erin Mull,Consumer,New York City,New York,East,Office Supplies,Storage
8321,CA-2015-142937,2015-12-05,2015-12-06,First Class,SF-20065,OFF-AR-10003582,75220,45.04,2,0.2,4.5,Sandra Flanagan,Consumer,Dallas,Texas,Central,Office Supplies,Art
8322,US-2016-149790,2016-09-26,2016-10-01,Standard Class,SC-20380,OFF-BI-10002026,77095,15.62,2,0.8,-25.0,Shahid Collister,Consumer,Houston,Texas,Central,Office Supplies,Binders
8322,US-2016-149790,2016-09-26,2016-10-01,Standard Class,SC-20380,OFF-BI-10002026,77095,15.62,2,0.8,-25.0,Shahid Collister,Consumer,Houston,Texas,Central,Office Supplies,Binders
8323,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,OFF-AP-10000595,11561,8.74,2,0.0,2.27,Natalie DeCherney,Consumer,Long Beach,New York,East,Office Supplies,Appliances
8324,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,OFF-PA-10001509,11561,44.75,5,0.0,20.59,Natalie DeCherney,Consumer,Long Beach,New York,East,Office Supplies,Paper
8325,CA-2017-144456,2017-09-08,2017-09-09,First Class,FC-14245,OFF-ST-10001321,33012,61.68,5,0.2,5.4,Frank Carlisle,Home Office,Hialeah,Florida,South,Office Supplies,Storage
8326,CA-2017-144456,2017-09-08,2017-09-09,First Class,FC-14245,TEC-PH-10001750,33012,158.38,3,0.2,13.86,Frank Carlisle,Home Office,Hialeah,Florida,South,Technology,Phones
8327,CA-2017-103478,2017-07-21,2017-07-24,Second Class,KL-16555,OFF-BI-10001890,60505,2.86,4,0.8,-4.58,Kelly Lampkin,Corporate,Aurora,Illinois,Central,Office Supplies,Binders
8328,CA-2017-103478,2017-07-21,2017-07-24,Second Class,KL-16555,OFF-BI-10004224,60505,94.19,7,0.8,-164.84,Kelly Lampkin,Corporate,Aurora,Illinois,Central,Office Supplies,Binders
8329,CA-2017-118577,2017-10-06,2017-10-11,Standard Class,XP-21865,OFF-PA-10001357,7109,143.7,3,0.0,68.98,Xylona Preis,Consumer,Belleville,New Jersey,East,Office Supplies,Paper
8330,CA-2017-118577,2017-10-06,2017-10-11,Standard Class,XP-21865,OFF-PA-10004888,7109,6.48,1,0.0,3.11,Xylona Preis,Consumer,Belleville,New Jersey,East,Office Supplies,Paper
8331,CA-2017-113572,2017-11-07,2017-11-11,Standard Class,FP-14320,TEC-AC-10002370,10024,7.88,4,0.0,2.52,Frank Preis,Consumer,New York City,New York,East,Technology,Accessories
8332,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,OFF-ST-10004634,1810,11.21,1,0.0,3.36,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Storage
8333,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,FUR-CH-10002647,1810,354.9,5,0.0,88.73,Pamela Stobb,Consumer,Andover,Massachusetts,East,Furniture,Chairs
8334,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,OFF-PA-10001801,1810,17.94,3,0.0,8.79,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Paper
8335,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,OFF-BI-10004632,1810,51.8,4,0.0,23.31,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Binders
8335,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,OFF-BI-10004632,1810,51.8,4,0.0,23.31,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Binders
8336,CA-2017-161655,2017-05-13,2017-05-18,Second Class,CW-11905,OFF-BI-10002082,19711,299.52,9,0.0,149.76,Carl Weiss,Home Office,Newark,Delaware,East,Office Supplies,Binders
8337,CA-2016-101469,2016-07-02,2016-07-08,Standard Class,KH-16360,OFF-AR-10003986,22204,7.7,2,0.0,3.16,Katherine Hughes,Consumer,Arlington,Virginia,South,Office Supplies,Art
8338,CA-2014-153087,2014-12-27,2015-01-03,Standard Class,TC-20980,OFF-PA-10001243,35601,23.92,4,0.0,11.72,Tamara Chand,Corporate,Decatur,Alabama,South,Office Supplies,Paper
8339,CA-2014-153087,2014-12-27,2015-01-03,Standard Class,TC-20980,TEC-AC-10003198,35601,498.0,5,0.0,184.26,Tamara Chand,Corporate,Decatur,Alabama,South,Technology,Accessories
8340,CA-2017-135076,2017-04-13,2017-04-17,Standard Class,YS-21880,FUR-CH-10003774,92345,436.7,6,0.2,-38.21,Yana Sorensen,Corporate,Hesperia,California,West,Furniture,Chairs
8341,CA-2014-161634,2014-11-14,2014-11-20,Standard Class,CC-12220,OFF-PA-10002262,23320,32.4,5,0.0,15.55,Chris Cortes,Consumer,Chesapeake,Virginia,South,Office Supplies,Paper
8342,CA-2017-141481,2017-06-11,2017-06-14,First Class,ZD-21925,OFF-AP-10004532,90036,61.44,3,0.0,16.59,Zuschuss Donatelli,Consumer,Los Angeles,California,West,Office Supplies,Appliances
8343,CA-2016-132549,2016-11-25,2016-11-30,Standard Class,JK-15370,OFF-ST-10001325,35810,73.36,7,0.0,19.81,Jay Kimmel,Consumer,Huntsville,Alabama,South,Office Supplies,Storage
8344,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,OFF-LA-10004544,37918,59.2,5,0.2,22.2,Gary McGarr,Consumer,Knoxville,Tennessee,South,Office Supplies,Labels
8345,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,FUR-FU-10001473,37918,32.95,3,0.2,6.59,Gary McGarr,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings
8345,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,FUR-FU-10001473,37918,32.95,3,0.2,6.59,Gary McGarr,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings
8346,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,FUR-CH-10000422,37918,218.38,3,0.2,-10.92,Gary McGarr,Consumer,Knoxville,Tennessee,South,Furniture,Chairs
8347,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,FUR-FU-10002960,1841,31.4,5,0.0,13.19,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings
8348,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,FUR-FU-10002445,1841,9.48,1,0.0,3.79,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings
8349,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,TEC-PH-10001300,1841,209.5,10,0.0,58.66,Jane Waco,Corporate,Lawrence,Massachusetts,East,Technology,Phones
8350,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,FUR-FU-10001025,1841,24.3,5,0.0,10.45,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings
8351,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,OFF-PA-10002689,1841,6.48,1,0.0,3.11,Jane Waco,Corporate,Lawrence,Massachusetts,East,Office Supplies,Paper
8352,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,FUR-FU-10004245,19134,32.45,2,0.2,7.3,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings
8353,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,OFF-BI-10003684,19134,26.39,4,0.7,-17.59,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders
8354,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,FUR-TA-10003748,19134,373.47,5,0.4,-112.04,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables
8355,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,OFF-BI-10002133,19134,64.2,5,0.7,-44.94,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders
8356,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,OFF-FA-10002280,19134,8.0,2,0.2,2.8,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners
8357,CA-2016-163174,2016-08-26,2016-08-30,Standard Class,XP-21865,FUR-FU-10000308,30605,186.54,3,0.0,41.04,Xylona Preis,Consumer,Athens,Georgia,South,Furniture,Furnishings
8358,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,OFF-ST-10000876,59405,87.08,7,0.0,24.38,Michelle Moray,Consumer,Great Falls,Montana,West,Office Supplies,Storage
8359,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,TEC-PH-10000586,59405,105.58,2,0.2,9.24,Michelle Moray,Consumer,Great Falls,Montana,West,Technology,Phones
8360,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,TEC-AC-10003399,59405,217.44,6,0.0,91.32,Michelle Moray,Consumer,Great Falls,Montana,West,Technology,Accessories
8361,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,OFF-AR-10001955,79907,31.74,2,0.2,3.97,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Art
8362,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,OFF-AP-10000027,79907,5.43,2,0.8,-13.58,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Appliances
8363,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,FUR-TA-10002958,79907,913.43,5,0.3,-169.64,Trudy Schmidt,Consumer,El Paso,Texas,Central,Furniture,Tables
8364,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,OFF-ST-10002615,79907,372.14,3,0.2,27.91,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Storage
8365,CA-2017-137631,2017-04-28,2017-05-02,Standard Class,JL-15235,TEC-PH-10002624,34741,751.98,2,0.2,84.6,Janet Lee,Consumer,Kissimmee,Florida,South,Technology,Phones
8366,CA-2017-157273,2017-01-30,2017-02-02,First Class,SZ-20035,TEC-PH-10002275,98105,604.77,4,0.2,60.48,Sam Zeldin,Home Office,Seattle,Washington,West,Technology,Phones
8367,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,OFF-SU-10004290,95051,27.36,4,0.0,7.39,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Supplies
8368,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,OFF-PA-10000174,95051,20.56,2,0.0,9.66,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Paper
8369,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,OFF-BI-10004308,95051,83.92,5,0.2,31.47,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Binders
8370,CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,FUR-TA-10003473,90049,902.71,3,0.2,33.85,Seth Vernon,Consumer,Los Angeles,California,West,Furniture,Tables
8371,CA-2016-163972,2016-10-17,2016-10-21,Standard Class,MG-17890,FUR-BO-10003894,93727,120.67,2,0.15,21.29,Michael Granlund,Home Office,Fresno,California,West,Furniture,Bookcases
8372,CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,OFF-BI-10001658,76106,4.98,1,0.8,-8.47,Nathan Cano,Consumer,Fort Worth,Texas,Central,Office Supplies,Binders
8373,CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,FUR-FU-10003535,98105,82.26,3,0.0,33.73,Steve Carroll,Home Office,Seattle,Washington,West,Furniture,Furnishings
8374,CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,OFF-ST-10000352,94110,29.74,1,0.0,4.46,Rose O'Brian,Consumer,San Francisco,California,West,Office Supplies,Storage
8375,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,OFF-AP-10004859,94110,87.36,6,0.0,23.59,James Lanier,Home Office,San Francisco,California,West,Office Supplies,Appliances
8376,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,OFF-BI-10001294,94110,56.16,6,0.2,17.55,James Lanier,Home Office,San Francisco,California,West,Office Supplies,Binders
8377,CA-2017-156272,2017-03-21,2017-03-27,Standard Class,PW-19030,OFF-AP-10001242,33068,64.38,1,0.2,8.05,Pauline Webber,Corporate,Pompano Beach,Florida,South,Office Supplies,Appliances
8378,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,OFF-ST-10002344,77095,64.78,1,0.2,-14.58,Monica Federle,Corporate,Houston,Texas,Central,Office Supplies,Storage
8379,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,OFF-PA-10003349,77095,15.55,3,0.2,5.64,Monica Federle,Corporate,Houston,Texas,Central,Office Supplies,Paper
8380,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,OFF-EN-10003055,77095,223.89,7,0.2,69.97,Monica Federle,Corporate,Houston,Texas,Central,Office Supplies,Envelopes
8381,CA-2014-103527,2014-09-09,2014-09-14,Second Class,CC-12220,OFF-PA-10001622,60653,10.9,3,0.2,3.41,Chris Cortes,Consumer,Chicago,Illinois,Central,Office Supplies,Paper
8382,CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,TEC-PH-10003800,94109,84.78,2,0.2,-20.14,Anna Chung,Consumer,San Francisco,California,West,Technology,Phones
8383,CA-2016-163048,2016-02-08,2016-02-15,Standard Class,MH-17440,FUR-CH-10001270,77036,241.5,4,0.3,0.0,Mark Haberlin,Corporate,Houston,Texas,Central,Furniture,Chairs
8384,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,TEC-AC-10003447,6484,59.97,3,0.0,14.99,Cynthia Delaney,Home Office,Shelton,Connecticut,East,Technology,Accessories
8385,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,OFF-PA-10004285,6484,13.36,2,0.0,6.41,Cynthia Delaney,Home Office,Shelton,Connecticut,East,Office Supplies,Paper
8386,CA-2017-137582,2017-09-04,2017-09-08,Standard Class,CV-12805,OFF-BI-10001757,94601,11.81,3,0.2,4.13,Cynthia Voltz,Corporate,Oakland,California,West,Office Supplies,Binders
8387,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,OFF-ST-10001558,6040,16.24,1,0.0,2.44,Trudy Brown,Consumer,Manchester,Connecticut,East,Office Supplies,Storage
8388,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,OFF-ST-10001328,6040,77.55,5,0.0,21.71,Trudy Brown,Consumer,Manchester,Connecticut,East,Office Supplies,Storage
8389,CA-2014-139423,2014-11-01,2014-11-05,Standard Class,DG-13300,OFF-AP-10004708,7050,76.12,2,0.0,22.07,Deirdre Greer,Corporate,Orange,New Jersey,East,Office Supplies,Appliances
8390,CA-2016-102596,2016-12-27,2016-12-30,First Class,RD-19810,OFF-FA-10000621,44312,17.18,6,0.2,6.23,Ross DeVincentis,Home Office,Akron,Ohio,East,Office Supplies,Fasteners
8391,CA-2017-153227,2017-12-04,2017-12-06,First Class,CS-12250,OFF-PA-10001838,90032,11.76,2,0.0,5.76,Chris Selesnick,Corporate,Los Angeles,California,West,Office Supplies,Paper
8392,CA-2017-110625,2017-12-23,2017-12-30,Standard Class,JB-16045,FUR-FU-10001473,6810,27.46,2,0.0,9.89,Julia Barnett,Home Office,Danbury,Connecticut,East,Furniture,Furnishings
8392,CA-2017-110625,2017-12-23,2017-12-30,Standard Class,JB-16045,FUR-FU-10001473,6810,27.46,2,0.0,9.89,Julia Barnett,Home Office,Danbury,Connecticut,East,Furniture,Furnishings
8393,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,TEC-PH-10000193,2038,137.94,3,0.0,35.86,Eva Jacobs,Consumer,Franklin,Massachusetts,East,Technology,Phones
8394,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,FUR-FU-10002045,2038,111.15,5,0.0,48.91,Eva Jacobs,Consumer,Franklin,Massachusetts,East,Furniture,Furnishings
8395,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,OFF-AP-10002945,2038,901.95,3,0.0,297.64,Eva Jacobs,Consumer,Franklin,Massachusetts,East,Office Supplies,Appliances
8396,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,FUR-TA-10001095,2038,366.01,3,0.3,-47.06,Eva Jacobs,Consumer,Franklin,Massachusetts,East,Furniture,Tables
8397,CA-2014-152254,2014-06-30,2014-06-30,Same Day,BD-11620,OFF-PA-10001144,28403,310.69,7,0.2,108.74,Brian DeCherney,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper
8398,US-2014-120236,2014-09-03,2014-09-04,First Class,MR-17545,OFF-BI-10004099,77095,7.68,5,0.8,-11.52,Mathew Reese,Home Office,Houston,Texas,Central,Office Supplies,Binders
8399,CA-2017-120061,2017-11-02,2017-11-07,Second Class,SR-20425,FUR-CH-10001973,45503,155.37,2,0.3,-35.51,Sharelle Roach,Home Office,Springfield,Ohio,East,Furniture,Chairs
8400,CA-2015-133837,2015-04-13,2015-04-18,Standard Class,TH-21100,OFF-ST-10000344,85301,10.74,1,0.2,0.81,Thea Hendricks,Consumer,Glendale,Arizona,West,Office Supplies,Storage
8401,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,OFF-BI-10002026,10009,232.4,5,0.2,78.44,Brian Derr,Consumer,New York City,New York,East,Office Supplies,Binders
8401,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,OFF-BI-10002026,10009,232.4,5,0.2,78.44,Brian Derr,Consumer,New York City,New York,East,Office Supplies,Binders
8402,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,FUR-CH-10003535,10009,164.65,3,0.1,12.81,Brian Derr,Consumer,New York City,New York,East,Furniture,Chairs
8403,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,OFF-PA-10004156,10009,22.68,2,0.0,11.11,Brian Derr,Consumer,New York City,New York,East,Office Supplies,Paper
8404,CA-2016-154067,2016-02-01,2016-02-07,Standard Class,SM-20950,OFF-PA-10002254,90036,105.52,4,0.0,48.54,Suzanne McNair,Corporate,Los Angeles,California,West,Office Supplies,Paper
8405,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,FUR-FU-10003247,19711,83.92,4,0.0,5.87,Harold Engle,Corporate,Newark,Delaware,East,Furniture,Furnishings
8406,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,TEC-AC-10002473,19711,141.9,5,0.0,58.18,Harold Engle,Corporate,Newark,Delaware,East,Technology,Accessories
8407,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,FUR-FU-10001057,19711,39.98,2,0.0,9.2,Harold Engle,Corporate,Newark,Delaware,East,Furniture,Furnishings
8408,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,OFF-AR-10001419,19711,28.91,7,0.0,8.67,Harold Engle,Corporate,Newark,Delaware,East,Office Supplies,Art
8409,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,OFF-AR-10004010,19711,174.95,5,0.0,45.49,Harold Engle,Corporate,Newark,Delaware,East,Office Supplies,Art
8410,CA-2015-134082,2015-12-11,2015-12-17,Standard Class,JK-15640,OFF-BI-10004230,92404,110.53,4,0.2,38.68,Jim Kriz,Home Office,San Bernardino,California,West,Office Supplies,Binders
8411,CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,FUR-TA-10001768,27217,630.02,4,0.4,-199.51,Odella Nelson,Corporate,Burlington,North Carolina,South,Furniture,Tables
8412,CA-2016-159765,2016-05-09,2016-05-12,Second Class,TH-21100,OFF-AR-10003514,24153,27.86,7,0.0,9.19,Thea Hendricks,Consumer,Salem,Virginia,South,Office Supplies,Art
8413,CA-2017-132290,2017-03-10,2017-03-14,Standard Class,MD-17350,FUR-TA-10002228,75217,933.41,4,0.3,-173.35,Maribeth Dona,Consumer,Dallas,Texas,Central,Furniture,Tables
8414,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,OFF-PA-10001972,76017,51.84,10,0.2,18.14,Adam Hart,Corporate,Arlington,Texas,Central,Office Supplies,Paper
8415,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,TEC-AC-10002942,76017,165.6,3,0.2,-6.21,Adam Hart,Corporate,Arlington,Texas,Central,Technology,Accessories
8416,CA-2017-107265,2017-04-06,2017-04-12,Standard Class,ML-17755,OFF-PA-10000474,52302,106.32,3,0.0,49.97,Max Ludwig,Home Office,Marion,Iowa,Central,Office Supplies,Paper
